mu,omega,alpha[1],beta[1]
0.06627116769739821,0.05073742276942236,0.17180586940019796,0.8137191032263257
0.07853019273555502,0.025568433176502908,0.17924039339597028,0.8181724513689491
0.08186117710188803,0.025494892944717504,0.13823004334419584,0.8526690583652937
0.07866805368480068,0.030170760767448665,0.1631911883725657,0.8311822644463986
0.0732146066828808,0.04238823330971034,0.18636184481802096,0.7996434356182379
0.06966436168259042,0.029924817677338997,0.14889655788814168,0.8474698838003925
0.07621589034481524,0.028756399079434412,0.14380166162450794,0.8505855811240823
0.05687347140772714,0.026597337748744405,0.14981214957347117,0.8418997869615956
0.05088832954603252,0.024902002181435498,0.1351473094748612,0.8634650603226172
0.06625200896795604,0.026208649673346858,0.15567285673858658,0.8422430390299096
0.061143682154025436,0.040758357280453655,0.1674351254208562,0.8198028875613353
0.0606011240564788,0.04157628576555755,0.1739584105063504,0.818065792457615
0.06025158282244502,0.027527924538302936,0.14958483391304064,0.8427160874081033
0.08267699785448879,0.031946421142605715,0.16189401179183976,0.8275294451246666
0.07099318285825017,0.039738093168071836,0.16868195268688224,0.8113332513323682
0.058617195408911256,0.031255245227021965,0.1703368500732648,0.8251794782246691
0.08343159110439327,0.04246218764629682,0.18700023950816552,0.8081117505763844
0.0757802936754845,0.03978948678768274,0.18670417763038208,0.8026120417839805
0.06497152058394734,0.0422635280861486,0.1575407094045328,0.8343932597036735
0.047088663294335004,0.026538722630245648,0.14370885496373104,0.8506694924524199
0.06845180451859004,0.031521381030742916,0.14759018778133765,0.8432223987202385
0.0844015294391813,0.03275900991248242,0.16359752121863755,0.833328114928416
0.05088362643199378,0.030281071586441527,0.17755863024747362,0.8209696354440531
0.06794316454749759,0.02557075614276543,0.16421804551267924,0.8330454774396889
0.04939939693084913,0.042913833101690176,0.1836904586846082,0.8142662122203366
0.03868125694014385,0.034731064416691125,0.18072170032263363,0.807425725425154
0.07977202757668804,0.03173365671876066,0.15488745204526327,0.8424210060057564
0.07105727958598625,0.03138057194016189,0.16072310878496074,0.8344272189152048
0.05517584658592245,0.024576572741224524,0.16641826570739793,0.8314484306070523
0.045456394820632184,0.03876791725386568,0.16930475892331207,0.8190124739209234
0.06837710807861122,0.0374520433648885,0.16555825278964015,0.8246759708435473
0.0828762522670841,0.03657444702833088,0.1715474024262821,0.8220431285914234
0.07875129367404957,0.010876589631806814,0.14009009345122295,0.8553504990524167
0.09409666609696204,0.03439946524215545,0.19487747048872137,0.8028355426184531
0.0811662791289478,0.016301270226631977,0.13129089271901556,0.8672941177471525
0.07073710009346726,0.03862971648344168,0.15891534375890573,0.829914986559583
0.06953339908495533,0.037096455499772,0.18395436764396927,0.8087123445115031
0.04067054458087046,0.03714964836174604,0.15682956053599686,0.8287802053003641
0.05952771906386207,0.02147465047701981,0.12127438104451013,0.8710583109239916
0.056697418277722705,0.03103458857941236,0.16387274713080824,0.8338631771217974
0.10756895043384399,0.03690219233834817,0.17928614368245735,0.8127041785169373
0.07388218512229978,0.027654460033929382,0.129091123417046,0.8522706882733389
0.0797064308099796,0.04141626396557848,0.15679158049227376,0.8248275603515058
0.06955619284005105,0.035517864595547885,0.16561254321532484,0.8238007971544998
0.08495332276732634,0.029567663688418802,0.169346121169205,0.8197211261194862
0.09404639302598608,0.035150740544700736,0.18145817845008314,0.8113991144884416
0.06691513290172084,0.03129954387234781,0.16113569717421936,0.8275010002693538
0.07602840853655816,0.042747325423352675,0.18117032358264032,0.8105156686111343
0.05954007775625557,0.03161325690378989,0.15816792192925858,0.8381129368958096
0.08645739218910148,0.024828225796033113,0.1400140922400932,0.8497974327972614
0.06725379923196771,0.03009830346070441,0.17997651150360872,0.8165433063953702
0.06657360504660452,0.034625569353487866,0.13088148650964238,0.8523327533543578
0.06704232686428031,0.032786988432982285,0.16771648016676655,0.8296637174245356
0.046243177150698284,0.021905405870346735,0.12216598888766991,0.8716607921070273
0.08374370604194073,0.04279499267338526,0.18459035494940418,0.8016807877869767
0.04960396451289298,0.03356006774366596,0.17072030746220046,0.8230296344671858
0.08156293010297325,0.03186919229975578,0.15317922826596508,0.8351610699941955
0.051125241398475824,0.03168783428826338,0.13714039396272254,0.8453964327833916
0.05215366369584261,0.03320507005738786,0.13132714945742946,0.8558192628559649
0.06110516474902289,0.04201729344502915,0.18003213807233504,0.8151123854779055
0.06721485861972722,0.03347544522312993,0.16113408839768895,0.8321839944936427
0.057057571537867134,0.04155196698926261,0.18788836637341047,0.8109756252559286
0.06509570652898139,0.026526231062146462,0.17713888019474266,0.8215698431670161
0.06821673426785056,0.031117936964097252,0.15445020267786982,0.8409978010327138
0.0743997445808041,0.03519216444045256,0.1722183451598137,0.8188825039208232
0.055423963973365596,0.024485433793515834,0.16324753994526295,0.8341280914629194
0.07352787946037204,0.0350340971472977,0.16621299696284342,0.8257899830676013
0.06430266392842501,0.017085089882815433,0.12782075484347885,0.8667033191274165
0.0751801943906636,0.03256108366841519,0.16195024759546042,0.8347281945252248
0.05017824794554888,0.04317867698657819,0.17709549602156582,0.8147311915847537
0.06375132841265216,0.023536596017039484,0.13938544723843496,0.8484815351413639
0.06639318491519204,0.02717503168704772,0.1447898237785841,0.8508720220878491
0.06709444480931594,0.04197959969561912,0.18205579003684072,0.8068114296306624
0.059307220810720776,0.029736540826587037,0.15372047733005675,0.842122430087817
0.05393438874761823,0.023265830681075104,0.1444005291740565,0.8533566437219748
0.047713881445693815,0.03209905806681218,0.14714118161778963,0.8454615853110705
0.09054307968261321,0.04914345287724678,0.17789882658278022,0.8084230210515343
0.07477259636337898,0.023615532444696212,0.13683558949197272,0.8525951541375484
0.04886343102651616,0.02486004054648635,0.14243866419121842,0.8548028577825455
0.0667100186551489,0.029115365791460943,0.1418394256579207,0.8490828094497879
0.05419053261202835,0.03709564965669074,0.16430947043486138,0.8247901572897862
0.0978836565878539,0.029254731656379776,0.14843941425387244,0.8479616487425495
0.0692364797969269,0.037088876179636035,0.1625124182207359,0.8309772775305213
0.05620310182394471,0.0382361844511209,0.16262371942304543,0.8298145485413442
0.06601969022244022,0.041646014032942644,0.19293873074950776,0.8050664152631757
0.06792688286380645,0.025928520566837785,0.14360577561373877,0.8514155138834151
0.0638311228581345,0.03344363118597142,0.1753629440364252,0.8216578851832466
0.06541703230588294,0.04099669021138258,0.19720634866424613,0.7978997865741974
0.0801160161267218,0.04035940451888784,0.16253658983172664,0.8270336817388078
0.06689226739739529,0.040052082124238636,0.18917028543270667,0.8064662785155772
0.049541842064501324,0.02781738756681231,0.15405842043194598,0.8445450211512693
0.050060175639675276,0.01795775073719359,0.14637637553418514,0.8452043301312935
0.029773695737245663,0.03177716277676919,0.16366296945973555,0.8284984431529325
0.04377641298420702,0.027192631553750957,0.15456776989485502,0.841777892740366
0.06678082193579998,0.02255277703419125,0.15634068024640485,0.8385573575057845
0.06109380768404559,0.0377497581133749,0.18971908259370135,0.8049314695654954
0.07124866375190082,0.03573242976297038,0.1496648761394453,0.8341747374098056
0.07297597840990876,0.02762795959031393,0.1633674705860149,0.833241655575908
0.06194921229040913,0.030367288606093525,0.19404381716261523,0.8039729429575329
0.05185295104147663,0.039489150781902065,0.17666940136779463,0.8181674892013252
0.05099364068240357,0.046924347655358384,0.19089597757997545,0.8059326602293446
0.06445961378028249,0.03280744376750585,0.15707099994262846,0.8306820488699769
0.060503053603360724,0.015941014802229335,0.12578718943725492,0.8718122547225
0.07208517428560597,0.021851442683939994,0.11944050777815512,0.8679182841089892
0.09810649098756755,0.026625774184428443,0.14396483115750616,0.8405017738919679
0.06951447357717168,0.048657363995441114,0.19747919570881645,0.7914743511211585
0.08231830607914403,0.03829211540794516,0.16891587340964084,0.8269447700006436
0.0809539925079429,0.0261913008625815,0.14324673749546207,0.8518892156639204
0.07133414810094102,0.037852524378001996,0.1617213430153464,0.8265751952304702
0.08817908574082717,0.02969691130678054,0.1620518007990947,0.8284723264704241
0.04767962672169264,0.02700459836295056,0.14977080076859264,0.8400918421476709
0.08533585516639125,0.03257470771816042,0.1716007787904302,0.8231635857130193
0.06860698711870755,0.028751663439129226,0.17547772918117266,0.8188984922462612
0.0941304166241957,0.03202177443766598,0.1751528593527504,0.8162710959842886
0.06960935713242733,0.04663343784800944,0.18437645742348593,0.8016321029784373
0.06764482081130882,0.02016974016491058,0.13492895349946332,0.8566813793041647
0.05794758870372256,0.026500589027254107,0.14127980051741137,0.8487999321323012
0.057093173939190694,0.041877653555141905,0.16288785017168278,0.8273085660377196
0.07704648676931211,0.026657397011497583,0.17801312847740683,0.8207213543501862
0.03567150031737632,0.029183279022994446,0.1410947747997617,0.8496351179623244
0.07339123881343233,0.031150062628558968,0.16291796221151883,0.8286181854946564
0.08885554480420174,0.01942455661418434,0.13163129815899038,0.8596511857424869
0.07846950457507706,0.02983779697376081,0.15117881046794143,0.8452691099987495
0.06324016383368879,0.01990427632891583,0.1564261350096914,0.8395457214023471
0.06802886013732523,0.026938857504890886,0.15242845079585476,0.8378732888542136
0.09702238091865426,0.022175578466403466,0.1490088134803361,0.8497501993994309
0.06308963565072595,0.025959846983138215,0.1447959640695484,0.8469264565599922
0.051062946028157405,0.023673121011040757,0.13982530736341237,0.8553106643218911
0.09864112030770839,0.02492301606413032,0.16103695740173965,0.8346872871741895
0.07265773676251816,0.026267481976148723,0.13838543784792642,0.8597114605203762
0.06575814719049572,0.029809135585846584,0.17403472581076732,0.8203173984533719
0.08828369612859255,0.02739127856605654,0.16389723836894293,0.8287195065933366
0.09749743189865419,0.03458040420399535,0.18962323408406795,0.8066760302530754
0.04361148824707858,0.039475700724211076,0.16259264393514322,0.8237186648195328
0.06315042744650909,0.028239388349160427,0.13207782951675862,0.8582344186116179
0.07514449316531603,0.026397716241598743,0.14450258913515784,0.8513867715297282
0.040925180696429,0.030122285361376476,0.16582967135784624,0.8274373394187898
0.07379083047477991,0.04307950575556271,0.19322157580524088,0.8020561898754106
0.07697565926660098,0.03190655151303843,0.17290653650465368,0.8225308982102261
0.07978943372997349,0.014083546127454414,0.11051074663910601,0.884926087426104
0.05120950438527357,0.04824527455165652,0.19306130084720058,0.7918777686469575
0.062145166741748116,0.033821023528742285,0.16462900394333355,0.8320371197733784
0.07091452747265825,0.026291222813456448,0.14689353404865105,0.849661766981518
0.07747001203450068,0.034195842499105865,0.15872707250771068,0.8363748649217901
0.05102893338600785,0.01101286434301263,0.11018520459062127,0.8874709502750318
0.0889463708596829,0.028889157612992867,0.17556070791239098,0.8223790558173587
0.07854990504209915,0.026737575000334055,0.16588372352152497,0.8321860660541582
0.0461392501943106,0.030688909439709627,0.16358373771482174,0.8251354733160811
0.07971074235185896,0.03322795651126878,0.16992933880621863,0.8279727175698134
0.08540208937613186,0.033324721297516034,0.15981657727233908,0.8340700869040373
0.07483672423969039,0.017119205412913112,0.14541738800793608,0.8520687535949865
0.07383545496848835,0.029505046630649432,0.1489159552480446,0.8394562766891548
0.07600733082342469,0.030026323771084117,0.17700153927402262,0.8149717102739197
0.05448440244247145,0.045102329313038085,0.19057742031334296,0.7999433461890431
0.0728308587730004,0.029730563391373435,0.16287137114729885,0.8324376083317162
0.0640850031607139,0.03725252852185131,0.16694529673311856,0.8206111092549289
0.06975207915777934,0.036721680288159544,0.15690468759377754,0.829903900584664
0.08273021468010774,0.020325681503819113,0.1443368099380174,0.8546098379560174
0.06323230420905473,0.036213635305564554,0.16583738640226986,0.8268275073970522
0.05466706101889368,0.03916324202913958,0.16110471893871114,0.8277709492868326
0.050391348532067864,0.02629550879214796,0.14422209322631985,0.8475362526671983
0.06446439703671886,0.034864676308933334,0.1851888350773537,0.8050060020674745
0.05398314956337344,0.04639130197261736,0.195669494829634,0.8029947549197421
0.07395055743201503,0.024251496111545073,0.1552724712447684,0.8397340889960833
0.05639761735134256,0.045414929812804955,0.2019214876365883,0.7845920280803478
0.04583753029290352,0.04909431094892381,0.18064118692410258,0.8145698572237663
0.05655549053127455,0.033610789319881346,0.16883009096803595,0.8282568570349553
0.08045208974850951,0.029096508065230803,0.15675463976604823,0.8319512158705266
0.08271801016808687,0.027553337682764658,0.15417483235803042,0.8426302798065227
0.06171545079991616,0.024479516595660264,0.13215682138066193,0.8517117791699371
0.059456961444278304,0.026267410528791845,0.1617409251627526,0.8292899864479115
0.08362262121746716,0.020622669819511292,0.13503308157148997,0.8596527849717701
0.061249100418815594,0.03258677145318664,0.155249336487024,0.840292931732341
0.06054777693761476,0.022695327747712563,0.1568604163227313,0.8390379464823314
0.04764198751969741,0.02217981851294299,0.13917214880365983,0.8538228913643287
0.05599257719198045,0.03366019656065134,0.16563213976684366,0.8255446893949203
0.05845145883178825,0.01703183124094297,0.14569911170505812,0.852926659421955
0.08749369478278261,0.0348343638884289,0.17613305552590502,0.8202959208540592
0.09158980561310107,0.022777093295252043,0.14805060352714386,0.8497802933280639
0.06310321518270134,0.025629631373548557,0.15960303809583026,0.8338348573496306
0.0664174435098518,0.03314555578456511,0.18065330611753547,0.8157458825060484
0.06785320595105829,0.03439748711866353,0.16221072725747798,0.8294574861014955
0.056245519722643134,0.030797332789093093,0.15410982087587116,0.8411736538741257
0.07497085285191296,0.02532558722666677,0.14383984189318003,0.8508584720719146
0.030454915859588094,0.03104257286266653,0.16718057085539514,0.830266654472395
0.06612377221586416,0.042849852598118895,0.2122149849980871,0.7845706030338344
0.07634100393314219,0.02037442350419117,0.14110025916934885,0.8563018377126987
0.06193909019804022,0.014876442685727855,0.14535971156722985,0.8530292419729136
0.0804702805514677,0.04278387837226015,0.16080831748425556,0.8225677575537224
0.04937454482440268,0.03499454570732989,0.17326900540432283,0.8141842382252711
0.07755701811997154,0.026126268264173302,0.1500269699412099,0.845126705844439
0.062114885516622476,0.02353719397057895,0.13433054529584298,0.8626639450615973
0.06261085205883062,0.0290699968325195,0.14461611938528438,0.8461449662048238
0.051269294130257506,0.03554654433098034,0.16231824859361327,0.8257728845482878
0.12208882925607188,0.02570395000607515,0.16107497614051966,0.8355997109988837
0.08684224870570378,0.031109702431701875,0.15133582076096014,0.8421324690901233
0.04885698103656452,0.039420605650521585,0.18439393479425692,0.8040552978235905
0.07484148097043258,0.03546635611426695,0.16052219620187627,0.8325843269812331
0.07236108290891644,0.02990763507714754,0.16096254367578347,0.8333236143428112
0.10284997773514845,0.03725946170814251,0.1713428956681416,0.8233340510739648
0.04849717330493211,0.03186729621162666,0.14664891843117522,0.8400166067937688
0.07058423370153934,0.029003593148495647,0.13255406557447585,0.8539655027196417
0.07098262151436652,0.0331234240551121,0.11727639860055507,0.8568917593059774
0.08314230017921635,0.03922957673817824,0.17042061759881216,0.8221869868147378
0.09217207146440429,0.04052788069946085,0.17495327853723697,0.8169783370594942
0.06493085574968646,0.029512156000990008,0.1586129032978796,0.8395678225817492
0.09133201082719548,0.028469297957094804,0.17379761782886463,0.8248426426729351
0.08998537476691251,0.04554566766510848,0.18695952904743024,0.7993680905107092
0.0945354013567247,0.025132312037344093,0.15200680761597782,0.8433771328774075
0.059456411399250744,0.020553304188693666,0.149426984062899,0.8482116947878509
0.02098966158762758,0.026925729740157296,0.13518043784085748,0.8554872642744302
0.07270141145337378,0.02380609308586996,0.1647952951126326,0.831074679374276
0.08931664435960537,0.033671966271058715,0.17801927233032777,0.8209433901110821
0.05686311326803077,0.039982733008499964,0.16088189873926007,0.8249040151657715
0.026748635947261713,0.03183807356095295,0.15736272697309112,0.837347412612084
0.06973719270937495,0.027937348781122553,0.1619788859532997,0.8360653008146285
0.062211597231402266,0.04173156073173544,0.17656958564252478,0.8151103072458659
0.03638756284542799,0.035341653669586526,0.14458810311595915,0.8368807348034318
0.07781079301440443,0.01928386975320055,0.13049886692067508,0.8624843549981345
0.057873524184084285,0.028210495512600332,0.16007837006727804,0.8366224981301115
0.09027627841325557,0.038722423670569724,0.19908961669399688,0.7970331531405587
0.07290583305424783,0.022927077630176415,0.17375073357498166,0.8225718826321252
0.07285476051388959,0.022352716268724294,0.15438367229734018,0.8416855350279011
0.07008529182768496,0.02304997870398199,0.15697602055531135,0.8418158092838237
0.08852847880317977,0.04325085038161633,0.20007461910582988,0.7933896071764184
0.09823860773604645,0.03410540865154564,0.17570952015183502,0.8096937393824113
0.06822432723500914,0.03355855163586459,0.1910562367507689,0.8045697492580146
0.06506486522518709,0.017413746262382124,0.12409611988250628,0.8699434961390556
0.039402464476850446,0.03891128191102382,0.1590814723849994,0.8280360809517531
0.05136847107839105,0.02270325585738112,0.14942062011406987,0.8468131287224436
0.08075843252155634,0.03246010034065264,0.1781899537851527,0.8138752038873324
0.042338064779866284,0.02877452882638803,0.16566400376704424,0.8262818876872615
0.07126804223351034,0.03668653281508758,0.1459246772460252,0.8427843062438155
0.03006761060048585,0.02767359744102888,0.1574010256223961,0.8364295783914175
0.04845516294422429,0.031979565062093276,0.160168430635604,0.8344355771214367
0.06432469485556475,0.031150894444378657,0.15054895767317047,0.8384966996355103
0.07149808579663881,0.021211818491754564,0.14404497438145902,0.8538530986836597
0.045297300414641424,0.01491903818508737,0.11685878605886257,0.8778192032582146
0.05717208888972666,0.03266895225999799,0.15590909201246816,0.8381267777737256
0.06478878174755553,0.03022847985261027,0.15747204248868368,0.8384279742144833
0.05611377756277966,0.036451860810645456,0.1537954656369894,0.8293645145707068
0.06016700359246269,0.03430588581242338,0.1466904404481359,0.8369396278525207
0.05266722062665415,0.03400032931035232,0.1740241591644513,0.8163062589541085
0.032849438350905195,0.035198978660987895,0.17177618236127945,0.8213654085317933
0.09416583003723616,0.03312072117271329,0.16996625815230704,0.8202539383763194
0.0784086761706466,0.03200815785132064,0.18013368149406764,0.8186250116904683
0.06059870187894172,0.019221062537168352,0.14717513156141604,0.8474720473377146
0.07429085827778785,0.03439681544200825,0.18270952438360286,0.8157588469693273
0.09159074339835505,0.03660251835780342,0.1711835519100599,0.8220350260667498
0.05271840698024128,0.03316618375490463,0.15597445022998543,0.8328694355243653
0.07474029754255829,0.04510516048025718,0.1698083381678433,0.8213723021659837
0.07252372411463479,0.027821153304757592,0.1509468123034652,0.8382614034210392
0.0522320531299681,0.027070227701365464,0.1500635776492679,0.8450027900835236
0.07249210917710594,0.03247264363876951,0.15289545413333328,0.8397763387341348
0.06434711274043708,0.04752943169020486,0.19299897016809428,0.8028534437699604
0.06086155313175839,0.03333700213348132,0.1566805482818053,0.8390053001918176
0.07301349916431532,0.040361114244413646,0.16670345002844392,0.8294378388793435
0.05980929015451062,0.06354418407928572,0.20446715273135893,0.7750423450524164
0.049828429496645,0.035567969097978144,0.17741897479565116,0.8133037642068666
0.058678037685384876,0.04639786428549851,0.22261594029393514,0.7736833793021444
0.05170665358698184,0.024783775500214895,0.13180173034888823,0.8609220651944618
0.0525393982569306,0.028528880311266665,0.1636296850476471,0.8316634756935501
0.05744571098196214,0.027374074895108454,0.15473634605714665,0.8419322712745233
0.06943296739588314,0.029114494625015076,0.18017243744808398,0.8181762854447059
0.06542451586413844,0.04126099249252089,0.18964731298152188,0.8010171455747641
0.07295898268234195,0.020138895939853414,0.11149115012314462,0.8825994997391636
0.057504417862646505,0.037307632009290284,0.16266192917405595,0.8284505664436194
0.06266609542628929,0.030210439617382602,0.14529748341591187,0.8459847919409724
0.07309560567535191,0.0250555494656682,0.1469083983713815,0.8479040630632424
0.07748034492926612,0.03435078315396018,0.17471735656875667,0.8183551533468564
0.057596414107215235,0.02566566010179083,0.1462742769157755,0.8505773601268223
0.059852573438677455,0.04640614848640227,0.21374388618755058,0.7809527451191428
0.08313064128401726,0.02201663204177702,0.15745500028253867,0.8399386736986643
0.05957112593060998,0.025854615222977335,0.15751593128882513,0.8404546012099825
0.08320869606631708,0.03670503854092023,0.17299176625704293,0.8194145217767775
0.0649197302559618,0.029959962553979414,0.16831886786043707,0.829723220188421
0.07083656724682916,0.03140201247192426,0.16135605167250722,0.8277001436971045
0.04146030345046967,0.04294218643121388,0.1802570680582472,0.8110508290661252
0.04209891136725631,0.03604841218400689,0.1464495386214861,0.8373677352927159
0.096290760397379,0.032193255752700295,0.18476608451916612,0.8032693667030897
0.04752716999836974,0.03565447696866105,0.17991551065319164,0.8171868354673708
0.06254735400491257,0.02881377518270727,0.14356477239586218,0.8444936373843888
0.046827569244527696,0.043017354762100724,0.1632873070190681,0.8187062897301951
0.06664796844735252,0.03212038860402615,0.172606362231724,0.823162868201503
0.06527196479494742,0.02559067075876241,0.15945103386282897,0.8297260238065435
0.057865528711992104,0.01776989600512273,0.12429620836068522,0.86656373035394
0.05719242462446046,0.03948094228705005,0.16509736566470298,0.8206278460333885
0.05638387481633396,0.05003908812923182,0.19611523471447218,0.7932832836429642
0.08048133234354678,0.03382872401762608,0.1599983006534119,0.8344622894861549
0.06846855368205483,0.031321864383962936,0.1775254967082625,0.821301516441695
0.08081669884619072,0.042485403429167214,0.1895282481845387,0.8048860777327173
0.07248205783798252,0.022886789659206763,0.1416171730107537,0.8502934601989605
0.0856053597513049,0.02853235510623088,0.1608175588735533,0.8292888592276119
0.0843269120145679,0.02401140787646139,0.1487400722455416,0.8468218894697437
0.07358086517429854,0.042262938997803964,0.20116587631765417,0.7957541787249977
0.07962156008582334,0.016259320356092087,0.11870806434704839,0.8730939628555132
0.047837168631783424,0.034663757625170585,0.1523184638517911,0.8376870472700162
0.07068085428130433,0.04302292742099416,0.1947386495094434,0.8031996507965458
0.08030913825216748,0.028357505117925435,0.16592023617064436,0.8267803987255784
0.08896468195838632,0.043097885799911986,0.18329159956768457,0.807509063561056
0.07852141418167885,0.019905494582793226,0.13054741221171814,0.8615630101442858
0.03848027235647633,0.03152517958505756,0.1553608184400951,0.8341163654654188
0.05621176875401576,0.024411339014324292,0.15668848823489642,0.8404247597053477
0.09748517520233793,0.03520943641520724,0.15891748821739368,0.8320309825974368
0.08004802842326202,0.03229314157463303,0.15681377743715008,0.8315143082785902
0.037473420681969995,0.04161912518222208,0.1637578543265676,0.8322646217668952
0.031686519160134506,0.03287823493910841,0.1594206617517165,0.8304260126783051
0.07816626334872519,0.03256030119016705,0.17285285637979658,0.8217086678910979
0.0697278774335902,0.028495659181785548,0.17501797132718874,0.8216083931316149
0.07226396869262008,0.02688187563684217,0.1676512664579442,0.8268353188645379
0.018520468761937428,0.022913562437365136,0.1481115832033145,0.8497597594194972
0.07496509483145926,0.03179696818485457,0.1540313319738375,0.8346448845113269
0.07735916857404325,0.03984349159472778,0.18765974924970194,0.8078156276584528
0.05704422253838005,0.0375576713068681,0.17339957336509856,0.8243300880879325
0.07953213077989699,0.028499228668144784,0.16720036086811998,0.8277079234173276
0.07360030733950988,0.03534793783684576,0.1726438448585194,0.8157121790682873
0.0974141097799587,0.0364361425684024,0.18539138947499037,0.8088607266360036
0.08570976039153011,0.028105073341513725,0.17660784772508098,0.8206419302313631
0.024952117147551356,0.03420839862530861,0.17316930925849333,0.8231373232978104
0.033563063278699234,0.033970470585340855,0.14548068584354382,0.8468928802569827
0.061535206393776104,0.0237312695605473,0.13378449665826547,0.8535940768819551
0.05269587157485654,0.028625712113043815,0.15953320787689074,0.8296474721093393
0.094988618931831,0.04315160158969763,0.1955860482898754,0.7924154673795856
0.08254632307711501,0.02990232440561263,0.16055943311314796,0.8356231998583964
0.050765524495169065,0.02308123847023672,0.14328747040202935,0.8546187724166894
0.06053984151452626,0.03151738117114901,0.16797666057298946,0.8291074187556334
0.056052422190641014,0.02385131033703161,0.12285556168057303,0.8681802474824298
0.06609440194289767,0.02936763128939831,0.1507533534170128,0.8397192262634618
0.0587486048292945,0.03601252417314613,0.18077102039401272,0.8147080712650631
0.10325707863949588,0.03748637990211973,0.18692817500518172,0.8106794847813896
0.07029975875687261,0.0394842636834805,0.1849987263542989,0.8078422392556112
0.09497700526159983,0.03738373605659008,0.17309874139599923,0.8178786966762785
0.05304343913481295,0.03377603123901817,0.15864204359973536,0.8317668697048461
0.07644181024607138,0.02815186180831756,0.16768533011240788,0.8308208592816334
0.07946968789732849,0.03748230334589466,0.15585210386316115,0.833616719545705
0.07364417999428731,0.046285729601722767,0.18593370030959813,0.7981259703273336
0.04565061358179412,0.0391535337181541,0.1569269328491759,0.8293259994972884
0.08782364563111186,0.02854121400522562,0.1570092180657652,0.8345626836774324
0.0755025017731885,0.024973644581534546,0.1742683597189716,0.8207592040064704
0.04299866536962281,0.04016612625033787,0.1584725763380645,0.8285415476046045
0.09900427391790279,0.022996671431559687,0.13926572586784475,0.8555299701388116
0.05278396649547517,0.04351004627077843,0.16262634121671674,0.8203862898524235
0.0732481927655709,0.03854088333903824,0.17986285510640002,0.8133876449788021
0.048847401434952684,0.03108160631220775,0.1619717731803408,0.8362914399471636
0.07477516324996177,0.03520039462171525,0.15167705378111507,0.8405149800681865
0.045869053878994606,0.036534848986106636,0.17058831336754993,0.8261214686404903
0.060801436011420865,0.03443291280200129,0.1701354479429093,0.8213311101421102
0.0880621132708217,0.03786529346171654,0.17332633065370412,0.8208550215331226
0.03184224556891775,0.033704767670818175,0.14232968914776653,0.8474454309519047
0.06901490351034462,0.021667296700930563,0.1435102421596436,0.8540468223040403
0.06005212172423775,0.028665221457987118,0.15068706500436932,0.8365353526878219
0.05243810430166702,0.030163872525133445,0.1456571332994683,0.8498489037790656
0.0664123334435554,0.041208233381594996,0.13108051469394016,0.8498251228821094
0.08466663448550067,0.017882491801350073,0.12540206155590394,0.8653362004552121
0.07909544834231254,0.02787577715750647,0.1511781687391589,0.8460023809509275
0.05195595605558255,0.0318913718390781,0.14770307348979295,0.8480645423211954
0.07695144933138068,0.02496286851971337,0.17418998988395382,0.8220159940184926
0.09170061264749622,0.021416169404639328,0.14126721514168003,0.8522413730738806
0.06786127137257243,0.037549962299265174,0.17441652096420515,0.8201532264712657
0.05580346229491908,0.042211100182828545,0.174992333060147,0.8192483448489255
0.09029385402841154,0.01692129760698613,0.13275271116011023,0.8652811839010291
0.09291444215501493,0.03569171266984486,0.15154191225017613,0.83150883021908
0.07348101613105555,0.02751086172964641,0.15168955199261983,0.8455856699500449
0.09257130460949206,0.028474378079875785,0.14990970087772726,0.8385682559916484
0.068496024840846,0.024296863811849364,0.15615875315770428,0.8347222296650006
0.07083928003646345,0.03851524340047692,0.20010844948097667,0.7987882767096757
0.07054442134154627,0.04143931280630572,0.16341241757487243,0.820637888798705
0.09495019665785162,0.030838161791944298,0.1585866353899512,0.8363915784291868
0.06514835301886247,0.04098959808330374,0.1715265340626533,0.8105839284314345
0.05780658800049423,0.042809094075408796,0.1928664092704009,0.8035383682785262
0.07787788656249761,0.041418637821452484,0.18078594485402738,0.8156753588220267
0.08302479890680918,0.035124617537991044,0.16404619781097468,0.8198968703885616
0.07925796923765217,0.020016367911075663,0.1504320870896304,0.8462109588497861
0.04359900699462125,0.023536027020916374,0.1473208315593602,0.8515069811065359
0.06671479318807806,0.0352245897747153,0.17304692085564913,0.82380756897698
0.04486045506328519,0.03449409404954125,0.16095324215652138,0.8312290901016325
0.06433586108663925,0.017777104461800912,0.1387452847461697,0.858595362094316
0.09256859086056021,0.04365718729421124,0.1944311018797424,0.8017182370488184
0.07724881305525366,0.04125921844683325,0.17890757291812642,0.8180274319732507
0.05828408271409453,0.025865767240469878,0.1520247049271374,0.8407939788346462
0.07923866595531834,0.03638365895020743,0.1735117128721521,0.815211694872531
0.07702827250763915,0.03151516341078174,0.13844358337026014,0.8457456797634095
0.05711623712989444,0.03034730728319656,0.17958817489323795,0.8113533589025705
0.05818139711195463,0.03570020035717232,0.1643014273203809,0.8291239091492925
0.0775722770675674,0.03420681055514954,0.1693768132816711,0.8212626835712192
0.050173961680342494,0.024682429291332318,0.16291395934208153,0.8338870905773447
0.07242889199349642,0.029302623918620888,0.15774601849464934,0.8378886593839271
0.06054779559933113,0.03644667641170236,0.19288200623918197,0.8049542453137344
0.08894194995352249,0.02886239990511492,0.15564531978317206,0.8346501203386654
